pageid,title,wikitext,anlam,parcalar,yeni_parcalar,degisti_mi,muhtemel aynılar
217932,"Teke eti ilaç olur, keçi eti yel olur",#ERROR!,"# Teke etinin besin değerinin yüksek ve insana çok faydalı olduğu, aksine keçi etinin besin olarak çok yararlı olmadığını anlatan bir söz. ","teke, etinin, eti, besin, değerinin, değer, yüksek, insana, insan, faydalı, fayda, olduğu, olmak, aksine, keçi, etinin, eti, besin, olarak, yararlı, yarar, olmadığını, olmak, anlatan, anlamak, bir, söz","teke, etinin, eti, besin, değerinin, değer, yüksek, insana, insan, faydalı, fayda, olduğu, olmak, aksine, keçi, etinin, eti, besin, olarak, yararlı, yarar, olmadığını, olmak",1,
229991,Tekkeyi bekleyen çorbayı içer,#ERROR!,"# İyi bir sonuç elde etmek için bir yerde uzun süre çalışan kişi, katlandığı sıkıntıların karşılığını görür. ","i, yi, bir, sonuç, elde, etmek, bir, yerde, yer, uzun, süre, çalışan, kişi, katlandığı, katlanmak, sıkıntıların, sıkıntı, karşılığını, karşılık, görür","iyi, bir, sonuç, elde, etmek, bir, yerde, yer, uzun, süre, çalışan, kişi, katlandığı, katlanmak, sıkıntıların, sıkıntı, karşılığını, karşılık, görür",1,
229993,Tembele iş buyur sana akıl öğretsin,#ERROR!,"# Tembel, kendisine buyurulan işi yapmamak için, ya onun yapılmasına gereklik bulunmadığını söyler; ya da buyurulan biçimde değil, kendisinin işine gelen biçimde yapmayı önerir. ","tembel, kendisine, kendi, buyurulan, buyuru, işi, iş, yapmamak, yapmak, onun, onmak, yapılmasına, gereklik, gerek, bulunmadığını, bulunmak, söyler, buyurulan, buyuru, biçimde, biçim, değil, kendisinin, kendi, işine, iş, gelen, biçimde, biçim, yapmayı, yapmak, önerir, önermek","tembel, kendisine, kendi, buyurulan, buyuru, işi, iş, yapmamak, yapmak, onun, yapılmasına, gereklik, gerek, bulunmadığını, bulunmak, söyler, buyurulan, buyuru, biçimde, biçim, değil, kendisinin, kendi, işine, iş, gelen, biçimde, biçim, yapmayı, yapmak, önerir, önermek",1,
229994,"Tembele kapını ört demişler, yel eser örter demiş",#ERROR!,"# Tembel, kapısının örtülmesini bile rüzgardan bekler. ","tembel, kapısının, kapı, örtülmesini, örtmek, bile, rüzgardan, rüzgâr, bekler, bek","tembel, kapısının, kapı, örtülmesini, örtmek, bile, rüzgardan, rüzgâr, bekler, beklemek",1,
229995,"Temel taşı temelde, köşe taşı köşede gerek",#ERROR!,# Herkes özel durumuna ve uzmanlığına göre en yararlı olduğu alanda yer almalıdır.,"herkes, özel, durumuna, durum, uzmanlığına, uzman, göre, yararlı, yarar, olduğu, olmak, alanda, alan, yer, yermek, almalıdır, almak","herkes, özel, durumuna, durum, uzmanlığına, uzman, göre, yararlı, yarar, olduğu, olmak, alanda, alan, yer, almalıdır, almak",1,
229996,Temiz iş altı ayda çıkar,#ERROR!,"# Doğru dürüst yapılması istenen iş, çarçabuk bitirilemez. Uzun zaman ister. ","doğru, dürüst, yapılması, istenen, iş, çarçabuk, bitirilemez, uzun, zaman, ister","doğru, dürüst, yapılması, istenen, iş, çarçabuk, bitirilemez, uzun, zaman, ister",0,
229997,"Tencere demiş, dibim altın",#ERROR!,"# İçyüzünü iyi bilen kimseye karşı, kusurlarını gizlemeye çalışan ve yüksek nitelikleribulunduğunu söyleyerek övünmeye kalkışan kişi, gülünç duruma düşer. ","i, çyüzünü, iyi, bilen, kimseye, kimse, karşı, kusurlarını, kusur, gizlemeye, gizlemek, çalışan, yüksek, nitelikleribulunduğunu, söyleyerek, övünmeye, övünmek, kalkışan, kişi, gülünç, duruma, durum, düşer","içyüzünü, iyi, bilen, kimseye, kimse, karşı, kusurlarını, kusur, gizlemeye, gizlemek, çalışan, yüksek, nitelikleri, bulunduğunu, söyleyerek, övünmeye, övünmek, kalkışan, kişi, gülünç, duruma, durum, düşer",1,
229998,"Terazi var, tartı var; her bir şeyin vakti var",#ERROR!,# Her şeyin bir ölçüsü ve zamanı vardır. Bunlara dikkat edilmelidir.,"şeyin, şey, bir, ölçüsü, ölçü, zamanı, zaman, vardır, varmak, bunlara, bun, dikkat, edilmelidir","şeyin, şey, bir, ölçüsü, ölçü, zamanı, zaman, vardır, var, bunlara, dikkat, edilmelidir",1,
229999,Tereciye tere satılmaz,"''ANKARA'''

==Türkçe==
===Atasözü===
{{başlık başı|tr|atasözü}}
[[Tereciye]] tere satılmaz

:[1] Bir işin ustasına o işi nasıl yapacağı öğretilmez.

====Kaynakça====
*{{Aksoy, Ömer Asım-ADS-1995}}",# Bir işin ustasına o işi nasıl yapacağı öğretilmez.,"bir, işin, iş, ustasına, usta, işi, iş, yapacağı, öğretilmez, öğretmek","bir, işin, iş, ustasına, usta, işi, iş, yapacağı, öğretilmez, öğretmek",0,
230002,Terzi kendi söküğünü dikemez,#ERROR!,# Bir kimse uzmanlığını kullanarak başkalarına yararlı olur da bu uzmanlığı kendi yararına kullanmaya fırsat bulamaz.,"bir, kimse, uzmanlığını, uzman, kullanarak, kul, başkalarına, başka, yararlı, yarar, olur, uzmanlığı, uzman, kendi, yararına, yarar, kullanmaya, kullanmak, fırsat, bulamaz, bulamak","bir, kimse, uzmanlığını, uzman, kullanarak, kullanmak, başkalarına, başka, yararlı, yarar, olur, uzmanlığı, uzman, kendi, yararına, yarar, kullanmaya, kullanmak, fırsat, bulamaz, bulmak",1,
230000,"Terziye dinlen demişler, ayağa kalkmış",#ERROR!,"# Yoruculuk, rahatlık görece durumlardır: İşin niteliğine ve kişinin bu işi yapma yeteneğine göre yargı değişir. Rahat görünen öyle işler vardır ki onunla uğraşanların dinlenmesi, kimileri için yorucu olan davranışlarla olur. ","yoruculuk, rahatlık, rahat, görece, durumlardır, durum, i, şin, niteliğine, nitelik, kişinin, kişi, işi, iş, yapma, yapmak, yeteneğine, yetenek, göre, yargı, değişir, değişmek, rahat, görünen, öyle, işler, işlemek, vardır, varmak, onunla, on, uğraşanların, dinlenmesi, dinlenmek, kimileri, kimi, yorucu, olan, o, davranışlarla, davranış, olur","yoruculuk, rahatlık, rahat, görece, durumlardır, durum, işin, niteliğine, nitelik, kişinin, kişi, işi, iş, yapma, yapmak, yeteneğine, yetenek, göre, yargı, değişir, değişmek, rahat, görünen, öyle, işler, iş, vardır, var, onunla, uğraşanların, dinlenmesi, dinlenmek, kimileri, kimi, yorucu, olan, davranışlarla, davranış, olur",1,
230001,"Terziye göç demişler, iğnem başımda demiş",#ERROR!,# Kendisine gerekli olan şeyler kolay taşınır olan kimsenin bir yerden başka yere göçmesi işten değildir.,"kendisine, kendi, gerekli, olan, o, şeyler, şey, kolay, taşınır, taşınmak, olan, o, kimsenin, kimse, bir, yerden, yer, başka, yere, yer, göçmesi, göçmek, işten, iş, değildir, değil","kendisine, kendi, gerekli, olan, şeyler, şey, kolay, taşınır, taşınmak, olan, kimsenin, kimse, bir, yerden, yer, başka, yere, yer, göçmesi, göçmek, işten, iş, değildir, değil",1,
229988,Teşbihte hata olmaz,#ERROR!,"# Yeri geldiği zaman çirkin, kaba bir benzetme ile anlatıma daha etkili bir hava verilmesi saygısızca bir davranış değildir, kimse bundan alınmamalıdır. ","yeri, yer, geldiği, gelmek, zaman, çirkin, kaba, bir, benzetme, benzetmek, anlatıma, anlatım, etkili, etki, bir, hava, verilmesi, saygısızca, saygı, bir, davranış, değildir, değil, kimse, bundan, bun, alınmamalıdır, alınmak","yeri, yer, geldiği, gelmek, zaman, çirkin, kaba, bir, benzetme, benzetmek, anlatıma, anlatım, etkili, etki, bir, hava, verilmesi, saygısızca, saygı, bir, davranış, değildir, değil, kimse, bundan, alınmamalıdır, alınmak",1,
230003,Tevekkelin gemisi batmaz,#ERROR!,# Gereken tedbirleri aldıktan sonra daha fazla titizlik göstermeyip sonucu Tanrı'nın dileğine bırakan kimse rahat eder. Zarar kaygısı çekmez.,"gereken, tedbirleri, tedbir, aldıktan, almak, sonra, fazla, titizlik, titiz, göstermeyip, göstermek, sonucu, sonuç, tanrı, nın, dileğine, dilek, bırakan, kimse, rahat, eder, zarar, kaygısı, kaygı, çekmez, çekmek","gereken, tedbirleri, tedbir, aldıktan, almak, sonra, fazla, titizlik, titiz, göstermeyip, göstermek, sonucu, sonuç, tanrı, nın, dileğine, dilek, bırakan, kimse, rahat, eder, zarar, kaygısı, kaygı, çekmez, çekmek",0,
230004,"Teyze, ana yarısıdır",#ERROR!,"# Teyze, yeğenine annesi gibi sevgi, şefkat gösterir. Onunla yakından ilgilenir. ","teyze, yeğenine, yeğen, annesi, anne, sevgi, şefkat, gösterir, onunla, on, yakından, ilgilenir, ilgilenmek","teyze, yeğenine, yeğen, annesi, anne, sevgi, şefkat, gösterir, onunla, yakından, ilgilenir, ilgilenmek",1,
230005,Teyzemin taşağı olsa dayım olurdu,#ERROR!,# Varsayımla düş kurularak bir şey elde edilemez. Gerçekçi olmak gerekir.,"varsayımla, varsayım, düş, düşmek, kurularak, bir, elde, edilemez, gerçekçi, gerçek, olmak, gerekir","varsayımla, varsayım, düş, kurularak, bir, elde, edilemez, gerçekçi, gerçek, olmak, gerekir",1,
229959,Tırnağın varsa başını kaşı,#ERROR!,"# Hiç kimse, başkasından yardım beklememeli; kendisinin olanakları varsa bir işe girişmeli,yoksa girişmemelidir. ","kimse, başkasından, başka, yardım, beklememeli, beklemek, kendisinin, kendi, olanakları, olanak, varsa, varmak, bir, işe, işemek, girişmeli, girişmek, yoksa, yoksamak, girişmemelidir, girişmek","kimse, başkasından, başka, yardım, beklememeli, beklemek, kendisinin, kendi, olanakları, olanak, varsa, var, bir, işe, iş, girişmeli, girişmek, yoksa, yok, girişmemelidir, girişmek",1,
230008,Tilki benim için demem ama üzümsüz bağın kökü kurusun demiş,#ERROR!,"# Kurnaz kişi, kendisinin yararlanacağı şeyi başkaları için gerekliymiş gibi göstermeye çalışır. ","kurnaz, kişi, kendisinin, kendi, yararlanacağı, yarar, şeyi, şey, başkaları, başka, gerekliymiş, gerek, göstermeye, göstermek, çalışır","kurnaz, kişi, kendisinin, kendi, yararlanacağı, yararlanmak, şeyi, şey, başkaları, başka, gerekliymiş, gerek, göstermeye, göstermek, çalışır",1,
192488,Tilki tilkiliğini anlatıncaya kadar post elden gider,"{{Haftanın Atasözü|45|2007}}
==Türkçe==
===Atasözü===
{{başlık başı|tr|atasözü}}
[[Tilki]] [[tilkilik|tilkiliğini]] [[anlatmak|anlatıncaya]] kadar [[post]] [[elden gitmek|elden gider]]

:[1] ""bir gerçeği anlatıncaya dek çoğu kez başa gelmedik şey kalmaz"" anlamında kullanılan bir söz.","# ""bir gerçeği anlatıncaya dek çoğu kez başa gelmedik şey kalmaz"" anlamında kullanılan bir söz.","bir, gerçeği, gerçek, anlatıncaya, anlamak, dek, çoğu, başa, baş, gelmedik, gelmek, kalmaz, kalmak, anlamında, anlam, kullanılan, kul, bir, söz","bir, gerçeği, gerçek, anlatıncaya, anlatmak, dek, çoğu, başa, baş, gelmedik, gelmek, kalmaz, kalmak",1,
230006,"Tilkinin dönüp geleceği yer, kürkçü dükkanıdır",#ERROR!,"# Bir kişi, ne kadar kendi havasında yaşarsa yaşasın, istediği işi yaparsa yapsın, sonunda, bağlı bulunduğu çevreye ve işe dönmek zorunda kalır. ","bir, kişi, kadar, kendi, havasında, havas, yaşarsa, yaşar, yaşasın, istediği, istemek, işi, iş, yaparsa, yapsın, yapmak, sonunda, bağlı, bağ, bulunduğu, bulunmak, çevreye, çevre, işe, işemek, dönmek, zorunda, zor, kalır","bir, kişi, kadar, kendi, havasında, hava, yaşarsa, yaşamak, yaşasın, istediği, istemek, işi, iş, yaparsa, yapsın, yapmak, sonunda, bağlı, bağ, bulunduğu, bulunmak, çevreye, çevre, işe, iş, dönmek, zorunda, zor, kalır",1,
230007,Tilkiye tavuk kebabı yer misin demişler; adamın güleceğini getiriyorsunuz demiş,#ERROR!,# Bir kimseye çok özlediği halde elde edemediği bir şey ister misin diye sorulur mu?,"bir, kimseye, kimse, özlediği, özlemek, halde, hâl, elde, edemediği, bir, ister, misin, mis, sorulur","bir, kimseye, kimse, özlediği, özlemek, halde, hâl, elde, edemediği, bir, ister, misin, sorulur",1,
230011,Tok ağırlaması güçtür,#ERROR!,"# Karnı tok olanlara yemek beğendirmek kolay değildir. Bunlar, ikram edilen en lezzetli yiyeceklere karşı bile isteksizdirler. ","karnı, karın, tok, olanlara, yemek, beğendirmek, beğenmek, kolay, değildir, değil, bunlar, bun, ikram, edilen, edi, lezzetli, lezzet, yiyeceklere, yiyecek, karşı, bile, isteksizdirler, istek","karnı, karın, tok, olanlara, yemek, beğendirmek, beğenmek, kolay, değildir, değil, bunlar, ikram, edilen, etmek, lezzetli, lezzet, yiyeceklere, yiyecek, karşı, bile, isteksizdirler, istek",1,
230012,"Tok iken yemek yiyen, mezarını dişiyle kazar",#ERROR!,"# Tok karnına yemek yemek, sağlık için çok zararlıdır. ","tok, karnına, karın, yemek, yemek, sağlık, zararlıdır, zarar","tok, karnına, karın, yemek, yemek, sağlık, zararlıdır, zarar",0,
230009,"Tok, açın halinden anlamaz",#ERROR!,"# Varlıklı olanlar, yoksulların ne büyük geçim sıkıntısı içinde bulunduklarını bilmezler. ","varlıklı, varlık, olanlar, yoksulların, yoksul, büyük, geçim, sıkıntısı, sıkıntı, içinde, bulunduklarını, bulunmak, bilmezler, bilmezlemek","varlıklı, varlık, olanlar, yoksulların, yoksul, büyük, geçim, sıkıntısı, sıkıntı, içinde, bulunduklarını, bulunmak, bilmezler, bilmezlemek",0,
230010,Tokmağı baş kazık yer,#ERROR!,# Birçok kişinin katılmasıyla yapılan işin en büyük sorumlusu başkanlardır. Cezayı o çeker.,"birçok, kişinin, kişi, katılmasıyla, katılmak, yapılan, yapılanmak, işin, iş, büyük, sorumlusu, sorum, başkanlardır, başkan, cezayı, ceza, çeker","birçok, kişinin, kişi, katılmasıyla, katılmak, yapılan, yapmak, işin, iş, büyük, sorumlusu, sorum, başkanlardır, başkan, cezayı, ceza, çeker",1,
230015,Top otu beylikten olunca güllesi Bağdat'a gider,#ERROR!,"# Bol ve bedava gereçle yapılan işler, yarış kabul etmeyecek ölçüde iyi, güzel olur. ","bol, bedava, gereçle, yapılan, yapılanmak, işler, işlemek, yarış, yarışmak, kabul, etmeyecek, etmek, ölçüde, ölçü, iyi, güzel, olur","bol, bedava, gereçle, yapılan, yapımak, işler, iş, yarış, kabul, etmeyecek, etmek, ölçüde, ölçü, iyi, güzel, olur",1,
230013,"Topalla gezen, aksamak öğrenir",#ERROR!,"# Kusurlu kimselerle düşüp kalkanlar, onlardan kötü huy kaparlar. ","kusurlu, kusur, kimselerle, kimse, düşüp, kalkanlar, kalkan, onlardan, on, kötü, huy, kaparlar, kapar","kusurlu, kusur, kimselerle, kimse, düşüp, kalkanlar, kalkmak, onlardan, kötü, huy, kaparlar, kapmak",1,
230014,"Toprağı işleyen, ekmeği dişler",#ERROR!,"# Uğraşı alanının bütün gereklerini yerine getiren kişi, çalışmasının verimlerinden yararlanır. ","uğraşı, alanının, alan, bütün, gereklerini, gerek, yerine, getiren, kişi, çalışmasının, çalışmak, verimlerinden, verim, yararlanır, yarar","uğraşı, alanının, alan, bütün, gereklerini, gerek, yerine, getiren, kişi, çalışmasının, çalışma, verimlerinden, verim, yararlanır, yararlanmak",1,
211061,Turpun sıkından seyreği iyidir,#ERROR!,"# ""Görüşmeyi, konuşmayı sıklaştırmamak doğrudur."" anlamında bir söz.","görüşmeyi, görüşme, konuşmayı, konuşmak, sıklaştırmamak, sık, doğrudur, doğru, anlamında, anlam, bir, söz","görüşmeyi, görüşme, konuşmayı, konuşmak, sıklaştırmamak, sıklaştırmak, doğrudur, doğru",1,
230016,Tutulan sakal yolunur,#ERROR!,# Bir suçu birlikte işleyenlerden yakayı ele veren cezayı çeker.,"bir, suçu, suç, birlikte, işleyenlerden, işlemek, yakayı, yaka, ele, elemek, veren, vere, cezayı, ceza, çeker","bir, suçu, suç, birlikte, işleyenlerden, işlemek, yakayı, yaka, ele, el, veren, vermek, cezayı, ceza, çeker",1,
230017,"Tutulmayan uğru, beyden doğru",#ERROR!,"# Suçu ispatlanamayan, yakayı ele vermeyen hırsız, suç işlememiş gibi yaşar. Özgürlüğün ve egemenliğin keyfini sürer. ","suçu, suç, ispatlanamayan, ispatlamak, yakayı, yaka, ele, elemek, vermeyen, vermek, hırsız, suç, işlememiş, işlemek, yaşar, özgürlüğün, özgürlük, egemenliğin, egemen, keyfini, keyif, sürer","suçu, suç, ispatlanamayan, ispatlamak, yakayı, yaka, ele, el, vermeyen, vermek, hırsız, suç, işlememiş, işlemek, yaşar, özgürlüğün, özgürlük, egemenliğin, egemen, keyfini, keyif, sürer",1,
230018,Tuz ekmek hakkını bilmeyen kör olur,#ERROR!,"# Halk böyle inanır: İyiliğini gördüğü, ekmeğini yediği kimseye karşı saygısızlık ve hainlik eden kişiyi Tanrı cezalandırır. ","halk, böyle, inanır, i̇nanır, i, yiliğini, gördüğü, görmek, ekmeğini, ekmek, yediği, yemek, kimseye, kimse, karşı, saygısızlık, saygı, hainlik, hain, eden, ede, kişiyi, kişi, tanrı, cezalandırır, ceza","halk, böyle, inanır, i̇nanmak, iyiliğini, gördüğü, görmek, ekmeğini, ekmek, yediği, yemek, kimseye, kimse, karşı, saygısızlık, saygı, hainlik, hain, eden, etmek, kişiyi, kişi, tanrı, cezalandırır, cezalandırmak",1,
229958,"Türk karır, kılıcı karımaz",#ERROR!,# Türk ihtiyarlığında bile genç gibi kılıç kullanır.,"türk, ihtiyarlığında, ihtiyar, bile, genç, kılıç, kullanır, kul","türk, ihtiyarlığında, ihtiyar, bile, genç, kılıç, kullanır, kullanmak",1,
229956,Türk'ün aklı gözünde,#ERROR!,"# Türk, gözüyle görmediği şeye kolay kolay inanmaz. ","türk, gözüyle, göz, görmediği, görmek, şeye, şey, kolay, kolay, inanmaz, inanmak","türk, gözüyle, göz, görmediği, görmek, şeye, şey, kolay kolay, inanmaz, inanmak",1,
229957,Türk'ün aklı sonradan gelir,#ERROR!,"# Türk, bir olay karşısında ne yapmak gerektiğini hemen düşünemez. Aradan zaman geçinc edoğru, sağlam bir davranış yolu bulur ve biraz geç de olsa onu uygular. Ama kimi zaman iş işten geçmiş olur. ","türk, bir, olay, karşısında, karşı, yapmak, gerektiğini, gerekmek, hemen, düşünemez, aradan, ara, zaman, geçinc, edoğru, sağlam, bir, davranış, yolu, yol, bulur, biraz, geç, olsa, olmak, onu, on, uygular, uygulamak, kimi, zaman, iş, işten, iş, geçmiş, olur","türk, bir, olay, karşısında, karşı, yapmak, gerektiğini, gerekmek, hemen, düşünemez, aradan, ara, zaman, geçince, doğru, sağlam, bir, davranış, yolu, yol, bulur, biraz, geç, olsa, olmak, onu, uygular, uygulamak, kimi, zaman, iş, işten, iş, geçmiş, olur",1,
